tipo_andamento,classe,num_processo,link,relator,data_autuacao,data_baixa,meio_processo,grupo_origem,assunto_completo,com_pedido_vista,merito_pendente,ramo_direito,em_tramitacao,qtd_processos
baixado,Inq,4373,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5137823,MIN. ROBERTO BARROSO,22/02/2017,24/04/2020,Físico,Originária,"0 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DA LEI DE LICITAÇÕES1 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || EMPREGO IRREGULAR DE VERBAS OU RENDAS PÚBLICAS",baixado,baixado,DIREITO PENAL,-,1
baixado,Inq,4377,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5139794,MIN. LUIZ FUX,10/03/2017,22/08/2017,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || SIGILO TELEFÔNICO,baixado,baixado,DIREITO PENAL,-,1
baixado,Inq,4378,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5141505,MIN. EDSON FACHIN,13/03/2017,07/05/2018,Físico,Originária,1 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || PECULATO,baixado,baixado,DIREITO PENAL,-,1
baixado,Inq,4380,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5142968,MIN. RICARDO LEWANDOWSKI,14/03/2017,21/08/2017,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || LICITAÇÕES 2 - DIREITO TRIBUTÁRIO || CRÉDITO TRIBUTÁRIO || EXTINÇÃO DO CRÉDITO TRIBUTÁRIO3 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DE RESPONSABILIDADE4 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || PREFEITO",baixado,baixado,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,-,1
baixado,Inq,4386,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149714,MIN. GILMAR MENDES,14/03/2017,16/10/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4387,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149716,MIN. ROBERTO BARROSO,14/03/2017,17/11/2021,Eletrônico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4388,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149722,MIN. LUIZ FUX,14/03/2017,05/10/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4389,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149724,MIN. EDSON FACHIN,14/03/2017,04/03/2020,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4390,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149726,MIN. GILMAR MENDES,14/03/2017,30/10/2019,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4391,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149728,MIN. DIAS TOFFOLI,14/03/2017,15/03/2021,Eletrônico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4392,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149730,MIN. ALEXANDRE DE MORAES,14/03/2017,21/05/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4393,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149731,MIN. GILMAR MENDES,14/03/2017,20/09/2021,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4394,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149733,MIN. LUIZ FUX,14/03/2017,24/08/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4395,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149735,MIN. DIAS TOFFOLI,14/03/2017,10/08/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4396,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149736,MIN. CELSO DE MELLO,14/03/2017,28/06/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4397,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149738,MIN. ALEXANDRE DE MORAES,14/03/2017,23/10/2019,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4398,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149741,MIN. LUIZ FUX,14/03/2017,12/02/2019,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4399,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149744,MIN. RICARDO LEWANDOWSKI,14/03/2017,07/02/2019,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4400,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149746,MIN. LUIZ FUX,14/03/2017,22/08/2018,Físico,Originária,1 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4402,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149749,MIN. EDSON FACHIN,14/03/2017,21/08/2017,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4404,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149753,MIN. EDSON FACHIN,14/03/2017,21/09/2017,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4405,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149755,MIN. ROBERTO BARROSO,14/03/2017,26/02/2019,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4406,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149757,MIN. CELSO DE MELLO,14/03/2017,07/06/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4408,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149761,MIN. ROSA WEBER,14/03/2017,06/02/2019,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4409,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149762,MIN. ROSA WEBER,14/03/2017,01/06/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4410,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149764,MIN. CÁRMEN LÚCIA,14/03/2017,03/10/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4411,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149766,MIN. EDSON FACHIN,14/03/2017,22/05/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4412,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149767,MIN. ROBERTO BARROSO,14/03/2017,20/11/2017,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4413,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149769,MIN. MARCO AURÉLIO,14/03/2017,14/05/2018,Físico,Originária,1 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4414,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149770,MIN. GILMAR MENDES,14/03/2017,29/10/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4415,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149772,MIN. EDSON FACHIN,14/03/2017,10/08/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4416,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149774,MIN. CELSO DE MELLO,14/03/2017,05/07/2018,Físico,Originária,1 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4417,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149777,MIN. CELSO DE MELLO,14/03/2017,16/05/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4418,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149778,MIN. ROSA WEBER,14/03/2017,24/02/2022,Eletrônico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4419,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149780,MIN. GILMAR MENDES,14/03/2017,10/12/2018,Físico,Originária,1 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4420,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149782,MIN. GILMAR MENDES,14/03/2017,14/12/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4421,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149784,MIN. MARCO AURÉLIO,14/03/2017,12/06/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4422,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149786,MIN. EDSON FACHIN,14/03/2017,15/08/2018,Físico,Originária,1 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4423,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149787,MIN. DIAS TOFFOLI,14/03/2017,21/11/2019,Eletrônico,Originária,1 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4424,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149789,MIN. EDSON FACHIN,14/03/2017,14/11/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4425,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149791,MIN. LUIZ FUX,14/03/2017,08/08/2019,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4427,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149794,MIN. LUIZ FUX,14/03/2017,11/09/2019,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4428,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149796,MIN. GILMAR MENDES,14/03/2017,14/02/2019,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4429,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149798,MIN. ALEXANDRE DE MORAES,14/03/2017,23/10/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4430,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149800,MIN. RICARDO LEWANDOWSKI,14/03/2017,05/10/2021,Eletrônico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4431,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149802,MINISTRA PRESIDENTE,14/03/2017,22/04/2021,Eletrônico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4432,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149804,MIN. EDSON FACHIN,14/03/2017,05/04/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4434,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149808,MIN. ROSA WEBER,14/03/2017,20/05/2020,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4438,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149815,MIN. RICARDO LEWANDOWSKI,14/03/2017,13/06/2019,Físico,Originária,1 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4439,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149817,MIN. ROSA WEBER,14/03/2017,05/09/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4440,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149820,MIN. EDSON FACHIN,14/03/2017,30/08/2017,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4441,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149821,MIN. DIAS TOFFOLI,14/03/2017,07/02/2023,Eletrônico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4442,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149825,MIN. ROBERTO BARROSO,14/03/2017,15/10/2018,Físico,Originária,1 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4443,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149826,MIN. MARCO AURÉLIO,14/03/2017,24/07/2019,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4444,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149828,MIN. GILMAR MENDES,14/03/2017,13/12/2021,Eletrônico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4446,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149831,MIN. RICARDO LEWANDOWSKI,14/03/2017,30/09/2020,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4447,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149833,MIN. EDSON FACHIN,14/03/2017,25/10/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4448,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149835,MIN. ROBERTO BARROSO,14/03/2017,05/10/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4449,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149837,MIN. ALEXANDRE DE MORAES,14/03/2017,21/06/2018,Físico,Originária,1 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4452,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149844,MIN. ROSA WEBER,14/03/2017,27/02/2019,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4453,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149846,MIN. MARCO AURÉLIO,14/03/2017,19/06/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4455,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149851,MIN. ALEXANDRE DE MORAES,14/03/2017,05/06/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4458,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149858,MIN. GILMAR MENDES,14/03/2017,10/10/2018,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4459,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149861,MIN. EDSON FACHIN,14/03/2017,22/08/2017,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4461,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149866,MIN. EDSON FACHIN,14/03/2017,29/03/2023,Eletrônico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4462,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149869,MIN. EDSON FACHIN,14/03/2017,18/02/2019,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4464,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5149874,MIN. MARCO AURÉLIO,14/03/2017,27/05/2021,Físico,Originária,0 - DIREITO PROCESSUAL PENAL || INVESTIGAÇÃO PENAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,Inq,4465,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5151789,MIN. RICARDO LEWANDOWSKI,16/03/2017,22/02/2019,Físico,Originária,0 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES CONTRA O MEIO AMBIENTE E O PATRIMÔNIO GENÉTICO,baixado,baixado,DIREITO PENAL,-,1
baixado,Inq,4466,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5153636,MIN. GILMAR MENDES,21/03/2017,02/10/2017,Físico,Originária,"1 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || PECULATO2 - DIREITO PENAL || CRIMES CONTRA A FÉ PÚBLICA || FALSIDADE IDEOLÓGICA",baixado,baixado,DIREITO PENAL,-,1
baixado,Inq,4468,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5156786,MIN. LUIZ FUX,27/03/2017,02/10/2017,Físico,Originária,1 - DIREITO ELEITORAL || CRIMES ELEITORAIS || CRIMES CONTRA A PROPAGANDA ELEITORAL ||PESQUISA FRAUDULENTA,baixado,baixado,DIREITO ELEITORAL,-,1
baixado,Inq,4469,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5158663,MIN. LUIZ FUX,28/03/2017,23/10/2017,Físico,Originária,"1 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL2 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || PECULATO",baixado,baixado,DIREITO PENAL,-,1
baixado,Inq,4472,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5161312,MIN. DIAS TOFFOLI,31/03/2017,23/06/2017,Físico,Originária,1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DA LEI DE LICITAÇÕES,baixado,baixado,DIREITO PENAL,-,1
baixado,Inq,4474,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5163843,MIN. CELSO DE MELLO,05/04/2017,28/06/2018,Físico,Originária,1 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || PECULATO,baixado,baixado,DIREITO PENAL,-,1
baixado,Inq,4475,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5163839,MIN. ROSA WEBER,05/04/2017,17/09/2018,Físico,Originária,1 - DIREITO ELEITORAL || CRIMES ELEITORAIS || CRIMES CONTRA A FÉ PÚBLICA ELEITORAL ||FALSIDADE IDEOLÓGICA,baixado,baixado,DIREITO ELEITORAL,-,1
baixado,Inq,4476,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5163836,MIN. RICARDO LEWANDOWSKI,04/04/2017,02/07/2018,Físico,Originária,"1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DE RESPONSABILIDADE2 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DA LEI DE LICITAÇÕES",baixado,baixado,DIREITO PENAL,-,1
baixado,Inq,4477,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5163831,MIN. ROSA WEBER,04/04/2017,02/07/2018,Físico,Originária,1 - DIREITO PENAL || CRIMES PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL || PREVARICAÇÃO,baixado,baixado,DIREITO PENAL,-,1
baixado,Inq,4478,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5164430,MIN. ROSA WEBER,05/04/2017,25/10/2017,Físico,Originária,"1 - DIREITO PENAL || CRIMES CONTRA A LIBERDADE PESSOAL2 - DIREITO PENAL || CRIMES CONTRA A LIBERDADE PESSOAL || AMEAÇA",baixado,baixado,DIREITO PENAL,-,1
baixado,Inq,4479,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5166547,MIN. LUIZ FUX,10/04/2017,14/10/2019,Físico,Originária,"1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DE ""LAVAGEM"" OU OCULTAÇÃO DE BENS, DIREITOS OU VALORES",baixado,baixado,DIREITO PENAL,-,1
baixado,Inq,4480,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5171781,MIN. DIAS TOFFOLI,19/04/2017,06/09/2017,Físico,Originária,"1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE2 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES DA LEI DE LICITAÇÕES",baixado,baixado,DIREITO PENAL,-,1
baixado,Inq,4482,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=5174601,MIN. LUIZ FUX,25/04/2017,13/09/2017,Físico,Originária,"1 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES ELEITORAIS2 - DIREITO PENAL || CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE || CRIMES ELEITORAIS || FALSIFICAÇÃO DE DOCUMENTO PÚBLICO PARA FINS ELEITORAIS",baixado,baixado,DIREITO PENAL,-,1
